Rank;Sourceid;Title;Type;Issn;Publisher;Open Access;Open Access Diamond;SJR;SJR Best Quartile;H index;Total Docs. (2025);Total Docs. (3years);Total Refs.;Total Citations (3years);Citable Docs. (3years);Citations / Doc. (2years);Ref. / Doc.;%Female;Overton;Country;Region;Publisher;Coverage;Categories;Areas
267;21100935976;"Cognitive Research: Principles and Implications";journal;"23657464";"SpringerOpen";Yes;No;1,130;Q1;51;83;245;5565;1005;244;4,04;67,05;50,16;0;United Kingdom;Western Europe;"SpringerOpen";"2016-2026";"Experimental and Cognitive Psychology (Q1); Cognitive Neuroscience (Q2)";"Neuroscience; Psychology"
268;12000154320;"Addiction Science and Clinical Practice";journal;"19400632, 19400640";"BioMed Central Ltd";Yes;No;1,127;Q1;54;97;241;4387;689;233;2,60;45,23;58,76;0;United Kingdom;Western Europe;"BioMed Central Ltd";"2007-2026";"Clinical Psychology (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Psychology"
269;21100464683;"BMC Psychology";journal;"20507283";"BioMed Central Ltd";Yes;No;1,127;Q1;61;1385;1516;90199;7380;1514;5,01;65,13;52,63;5;United Kingdom;Western Europe;"BioMed Central Ltd";"2013-2026";"Medicine (miscellaneous) (Q1); Psychology (miscellaneous) (Q1)";"Medicine; Psychology"
270;12000154319;"Mental Health and Physical Activity";journal;"18780199, 17552966";"Elsevier Ltd";No;No;1,124;Q1;55;62;175;3516;615;175;3,31;56,71;51,96;1;United Kingdom;Western Europe;"Elsevier Ltd";"2008-2026";"Applied Psychology (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Psychology"
271;19500157063;"International Journal of Social Robotics";journal;"18754805, 18754791";"Springer Verlag";No;No;1,123;Q1;94;170;384;11211;2445;373;5,53;65,95;36,95;0;Germany;Western Europe;"Springer Verlag";"2009-2026";"Computer Science (miscellaneous) (Q1); Control and Systems Engineering (Q1); Electrical and Electronic Engineering (Q1); Human-Computer Interaction (Q1); Philosophy (Q1); Social Psychology (Q1)";"Arts and Humanities; Computer Science; Engineering; Psychology"
272;19700176047;"Cyberpsychology, Behavior, and Social Networking";journal;"21522715, 21522723";"Mary Ann Liebert Inc.";No;No;1,121;Q1;198;132;382;4816;1745;338;3,88;36,48;53,87;1;United States;Northern America;"Mary Ann Liebert Inc.";"2010-2026";"Applied Psychology (Q1); Communication (Q1); Computer Science Applications (Q1); Human-Computer Interaction (Q1); Medicine (miscellaneous) (Q1); Social Psychology (Q1)";"Computer Science; Medicine; Psychology; Social Sciences"
273;12772;"British Journal of Health Psychology";journal;"1359107X, 20448287";"Wiley-Blackwell";No;No;1,118;Q1;113;97;197;6290;801;195;3,72;64,85;67,63;0;United States;Northern America;"Wiley-Blackwell";"1996-2026";"Applied Psychology (Q1); Medicine (miscellaneous) (Q1)";"Medicine; Psychology"
274;15413;"Journal of Cognition and Development";journal;"15327647, 15248372";"Routledge";No;No;1,112;Q1;76;63;117;3766;371;115;3,74;59,78;72,81;0;United States;Northern America;"Routledge";"2000-2026";"Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1); Psychiatry and Mental Health (Q1)";"Medicine; Psychology"
275;21368;"Instructional Science";journal;"00204277, 15731952";"Springer Netherlands";No;No;1,107;Q1;100;74;111;4824;434;111;3,64;65,19;52,48;0;Netherlands;Western Europe;"Springer Netherlands";"1972-1992, 1994-2026";"Developmental and Educational Psychology (Q1); Education (Q1)";"Psychology; Social Sciences"
276;12887;"Cognitive Therapy and Research";journal;"01475916, 15732819";"Springer";No;No;1,105;Q1;126;188;264;11362;822;263;2,71;60,44;55,94;0;United States;Northern America;"Springer";"1977-2026";"Clinical Psychology (Q1); Experimental and Cognitive Psychology (Q1)";"Psychology"
277;15385;"Journal of Applied Developmental Psychology";journal;"01933973";"Elsevier B.V.";No;No;1,105;Q1;113;121;231;9458;745;231;2,88;78,17;67,64;0;United Kingdom;Western Europe;"Elsevier B.V.";"1980-2026";"Developmental and Educational Psychology (Q1)";"Psychology"
278;30084;"Journal of Sex Research";journal;"00224499, 15598519";"Taylor and Francis Ltd.";No;No;1,098;Q1;145;215;328;15188;1384;314;4,03;70,64;62,92;5;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"1965-2026";"Gender Studies (Q1); History and Philosophy of Science (Q1); Psychology (miscellaneous) (Q1); Sociology and Political Science (Q1)";"Arts and Humanities; Psychology; Social Sciences"
279;16246;"Journal of Alzheimer's Disease";journal;"13872877, 18758908";"SAGE Publications Ltd";No;No;1,093;Q1;198;819;2381;40013;8544;2355;3,22;48,86;46,68;1;United Kingdom;Western Europe;"SAGE Publications Ltd";"1998-2026";"Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Geriatrics and Gerontology (Q2); Neuroscience (miscellaneous) (Q2); Psychiatry and Mental Health (Q2)";"Medicine; Neuroscience; Psychology"
280;20153;"AIDS and Behavior";journal;"10907165, 15733254";"Springer New York";No;No;1,084;Q1;139;420;1069;20838;3216;1060;2,79;49,61;57,21;5;United States;Northern America;"Springer New York";"1997-2026";"Infectious Diseases (Q1); Public Health, Environmental and Occupational Health (Q1); Social Psychology (Q1)";"Medicine; Psychology"
281;25175;"Infancy";journal;"15327078, 15250008";"Wiley-Blackwell";No;No;1,084;Q1;90;94;163;6781;468;161;2,89;72,14;73,45;1;United States;Northern America;"Wiley-Blackwell";"2000-2026";"Developmental and Educational Psychology (Q1); Pediatrics, Perinatology and Child Health (Q1)";"Medicine; Psychology"
282;11300153602;"Parenting";journal;"15295192, 15327922";"Psychology Press Ltd";No;No;1,083;Q1;64;35;40;1965;157;40;3,29;56,14;74,83;1;United Kingdom;Western Europe;"Psychology Press Ltd";"2001-2026";"Developmental and Educational Psychology (Q1); Education (Q1); Social Psychology (Q1)";"Psychology; Social Sciences"
283;18001;"Neuropsychobiology";journal;"0302282X, 14230224";"S. Karger AG";No;No;1,082;Q1;97;31;102;1916;406;100;4,07;61,81;43,64;1;Switzerland;Western Europe;"S. Karger AG";"1975-1990, 1992-2026";"Neuropsychology and Physiological Psychology (Q1); Biological Psychiatry (Q2); Psychiatry and Mental Health (Q2)";"Medicine; Neuroscience; Psychology"
284;17508;"Social Development";journal;"14679507, 0961205X";"Wiley-Blackwell Publishing Ltd";No;No;1,082;Q1;120;78;217;5222;604;216;2,45;66,95;74,17;0;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1992-2026";"Developmental and Educational Psychology (Q1); Social Sciences (miscellaneous) (Q1); Sociology and Political Science (Q1)";"Psychology; Social Sciences"
285;12061;"Memory and Cognition";journal;"0090502X, 15325946";"Springer New York";No;No;1,078;Q1;152;200;365;12869;1023;363;2,38;64,35;50,31;1;United States;Northern America;"Springer New York";"1973-2026";"Arts and Humanities (miscellaneous) (Q1); Experimental and Cognitive Psychology (Q1); Medicine (miscellaneous) (Q1); Neuropsychology and Physiological Psychology (Q1)";"Arts and Humanities; Medicine; Psychology"
286;13547;"Eating Disorders";journal;"1532530X, 10640266";"Routledge";No;No;1,077;Q1;67;99;129;4548;466;125;4,02;45,94;73,20;2;United States;Northern America;"Routledge";"1993-2026";"Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q2)";"Medicine; Psychology"
287;19700175166;"Frontiers in Behavioral Neuroscience";journal;"16625153";"Frontiers Media SA";Yes;No;1,077;Q1;115;144;1028;10757;3458;911;2,97;74,70;48,88;0;Switzerland;Western Europe;"Frontiers Media SA";"2007-2026";"Behavioral Neuroscience (Q1); Neuropsychology and Physiological Psychology (Q1); Cognitive Neuroscience (Q2)";"Neuroscience; Psychology"
288;15371;"Journal of Adolescent Research";journal;"07435584, 15526895";"SAGE Publications Inc.";No;No;1,076;Q1;101;80;136;5576;516;135;3,30;69,70;77,27;5;United States;Northern America;"SAGE Publications Inc.";"1986-2026";"Developmental and Educational Psychology (Q1); Sociology and Political Science (Q1)";"Psychology; Social Sciences"
289;13378;"Psicothema";journal;"02149915, 1886144X";"Colegio Oficial de Psicologos Asturias";Yes;No;1,075;Q1;91;29;150;1747;601;148;4,11;60,24;53,89;0;Spain;Western Europe;"Colegio Oficial de Psicologos Asturias";"1996-2026";"Psychology (miscellaneous) (Q1)";"Psychology"
290;21100199546;"Translational Behavioral Medicine";journal;"16139860, 18696716";"Oxford University Press";No;No;1,069;Q1;68;103;301;4493;902;292;2,70;43,62;72,19;0;United States;Northern America;"Oxford University Press";"2011-2026";"Applied Psychology (Q1); Behavioral Neuroscience (Q1)";"Neuroscience; Psychology"
291;21100842323;"Journal of Trust Research";journal;"2151559X, 21515581";"Routledge";No;No;1,067;Q1;30;18;32;1331;147;28;4,83;73,94;44,44;0;United States;Northern America;"Routledge";"2011-2026";"Business, Management and Accounting (miscellaneous) (Q1); Social Psychology (Q1); Sociology and Political Science (Q1); Applied Psychology (Q2)";"Business, Management and Accounting; Psychology; Social Sciences"
292;18200156707;"Psychological Trauma: Theory, Research, Practice, and Policy";journal;"1942969X, 19429681";"American Psychological Association";No;No;1,067;Q1;91;240;729;9989;2377;724;2,79;41,62;63,13;15;United States;Northern America;"American Psychological Association";"2009-2026";"Clinical Psychology (Q1); Social Psychology (Q1)";"Psychology"
293;21101151822;"Adversity and Resilience Science";journal;"26622416, 26622424";"Springer Nature";No;No;1,066;Q1;20;47;88;3305;298;86;2,61;70,32;61,15;0;Switzerland;Western Europe;"Springer Nature";"2020-2026";"Clinical Psychology (Q1); Developmental and Educational Psychology (Q1); Psychology (miscellaneous) (Q1); Psychiatry and Mental Health (Q2)";"Medicine; Psychology"
294;19400157006;"Judgment and Decision Making";journal;"19302975";"Society for Judgment and Decision making";Yes;No;1,064;Q2;82;48;126;2702;341;124;2,37;56,29;34,03;0;United States;Northern America;"Society for Judgment and Decision making";"2007-2026";"Decision Sciences (miscellaneous) (Q1); Applied Psychology (Q2); Economics and Econometrics (Q2)";"Decision Sciences; Economics, Econometrics and Finance; Psychology"
295;19600161825;"Revista de Psicodidactica";journal;"22544372, 11361034";"Escuela Universitaria de Magisterio";Yes;Yes;1,063;Q1;40;20;60;1381;305;60;5,13;69,05;50,79;0;Spain;Western Europe;"Escuela Universitaria de Magisterio";"2005-2026";"Developmental and Educational Psychology (Q1); Education (Q1)";"Psychology; Social Sciences"
296;20654;"Journal of Managerial Psychology";journal;"02683946";"Emerald Group Publishing Ltd.";No;No;1,061;Q1;110;111;165;6828;761;159;4,45;61,51;44,24;0;United Kingdom;Western Europe;"Emerald Group Publishing Ltd.";"1986-2026";"Management Science and Operations Research (Q1); Social Psychology (Q1); Applied Psychology (Q2); Organizational Behavior and Human Resource Management (Q2)";"Business, Management and Accounting; Decision Sciences; Psychology"
297;29994;"Appetite";journal;"01956663, 10958304";"Academic Press";No;No;1,057;Q1;205;357;1280;24014;6063;1273;4,31;67,27;66,42;5;United States;Northern America;"Academic Press";"1970, 1980-2026";"Nutrition and Dietetics (Q1); Psychology (miscellaneous) (Q1)";"Nursing; Psychology"
298;15600154711;"International Journal of Sport and Exercise Psychology";journal;"1557251X, 1612197X";"Taylor and Francis Ltd.";No;No;1,052;Q1;53;238;294;15020;1225;288;3,93;63,11;40,00;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2008-2026";"Social Psychology (Q1); Applied Psychology (Q2); Sports Science (Q2)";"Health Professions; Psychology"
299;22076;"Gifted Child Quarterly";journal;"00169862, 19349041";"SAGE Publications Inc.";No;No;1,051;Q1;73;43;86;3548;349;57;4,83;82,51;65,67;1;United States;Northern America;"SAGE Publications Inc.";"1957-2026";"Developmental and Educational Psychology (Q1); Education (Q1)";"Psychology; Social Sciences"
300;5800207540;"Journal of Politeness Research";journal;"16125681, 16134877";"De Gruyter Mouton";No;No;1,049;Q1;45;18;58;1006;135;57;2,27;55,89;53,85;0;Germany;Western Europe;"De Gruyter Mouton";"2005-2026";"Communication (Q1); Cultural Studies (Q1); Linguistics and Language (Q1); Social Psychology (Q1)";"Psychology; Social Sciences"
301;19885;"Stress and Health";journal;"15323005, 15322998";"John Wiley &amp; Sons Inc.";No;No;1,045;Q1;95;151;427;10181;1517;412;3,16;67,42;52,51;0;United States;Northern America;"John Wiley &amp; Sons Inc.";"2001-2026";"Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Applied Psychology (Q2); Psychiatry and Mental Health (Q2)";"Medicine; Psychology"
302;21100809808;"Educational and Developmental Psychologist";journal;"20590784, 20590776";"Routledge";No;No;1,044;Q1;27;25;68;1448;309;63;4,22;57,92;62,96;1;United Kingdom;Western Europe;"Routledge";"2016-2026";"Developmental and Educational Psychology (Q1); Education (Q1)";"Psychology; Social Sciences"
303;12867;"Cognitive and Behavioral Practice";journal;"1878187X, 10777229";"Elsevier Inc.";No;No;1,042;Q1;81;80;193;4374;628;185;2,90;54,68;63,68;0;United States;Northern America;"Elsevier Inc.";"1994-2026";"Clinical Psychology (Q1)";"Psychology"
304;12710;"Motivation and Emotion";journal;"15736644, 01467239";"Springer New York";No;No;1,038;Q1;115;91;183;6514;586;183;2,85;71,58;51,72;0;United States;Northern America;"Springer New York";"1977-2026";"Experimental and Cognitive Psychology (Q1); Social Psychology (Q1)";"Psychology"
305;21101020142;"International Journal of Wellbeing";journal;"11798602";"";Yes;Yes;1,036;Q1;18;15;65;1227;253;64;3,85;81,80;45,45;0;New Zealand;Pacific Region;"";"2019-2025";"Economics, Econometrics and Finance (miscellaneous) (Q1); Social Psychology (Q1); Applied Psychology (Q2)";"Economics, Econometrics and Finance; Psychology"
306;19400158521;"Review of Philosophy and Psychology";journal;"18785166, 18785158";"Springer Verlag";No;No;1,029;Q1;51;70;185;4930;534;178;2,73;70,43;25,66;1;Germany;Western Europe;"Springer Verlag";"2010-2026";"Experimental and Cognitive Psychology (Q1); Philosophy (Q1)";"Arts and Humanities; Psychology"
307;66374;"Journal of Educational Measurement";journal;"17453984, 00220655";"John Wiley and Sons Inc";No;No;1,027;Q1;63;38;85;1753;148;79;1,16;46,13;31,43;0;United States;Northern America;"John Wiley and Sons Inc";"1964-2026";"Developmental and Educational Psychology (Q1); Education (Q1); Psychology (miscellaneous) (Q1); Applied Psychology (Q2)";"Psychology; Social Sciences"
308;30045;"Journal of Personality Disorders";journal;"0885579X, 19432763";"Guilford Publications";No;No;1,027;Q1;114;27;115;1584;380;114;2,65;58,67;53,51;0;United States;Northern America;"Guilford Publications";"1987-2026";"Clinical Psychology (Q1); Psychiatry and Mental Health (Q2)";"Medicine; Psychology"
309;21101155811;"Memory, Mind and Media";journal;"26350238";"Cambridge University Press";Yes;No;1,027;Q1;9;29;54;1532;193;50;2,69;52,83;58,33;0;United Kingdom;Western Europe;"Cambridge University Press";"2022-2026";"Communication (Q1); History (Q1); Philosophy (Q1); Social Psychology (Q1)";"Arts and Humanities; Psychology; Social Sciences"
310;21100899309;"Research and Practice in Technology Enhanced Learning";journal;"17937078";"Asia-Pacific Society for Computers in Education";Yes;Yes;1,027;Q1;38;40;104;2585;538;104;4,43;64,63;47,32;0;Taiwan;Asiatic Region;"Asia-Pacific Society for Computers in Education";"2015-2026";"Education (Q1); Management of Technology and Innovation (Q1); Media Technology (Q1); Social Psychology (Q1)";"Business, Management and Accounting; Engineering; Psychology; Social Sciences"
311;25372;"Psychology of Addictive Behaviors";journal;"19391501, 0893164X";"Educational Publishing Foundation";No;No;1,026;Q1;132;71;263;3242;784;263;2,68;45,66;55,19;4;United States;Northern America;"Educational Publishing Foundation";"1993-2026";"Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q2)";"Medicine; Psychology"
312;21100388400;"Addictive Behaviors Reports";journal;"23528532";"Elsevier Ltd";Yes;No;1,025;Q1;48;65;168;3586;612;166;3,25;55,17;50,76;2;United Kingdom;Western Europe;"Elsevier Ltd";"2015-2026";"Clinical Psychology (Q1); Psychiatry and Mental Health (Q2)";"Medicine; Psychology"
313;13438;"Counseling Psychologist";journal;"15523861, 00110000";"SAGE Publications Inc.";No;No;1,025;Q2;101;43;135;2453;463;131;3,42;57,05;60,26;0;United States;Northern America;"SAGE Publications Inc.";"1969-2026";"Applied Psychology (Q2)";"Psychology"
314;20000195043;"Nature and Science of Sleep";journal;"11791608";"Dove Medical Press Ltd";Yes;No;1,025;Q2;61;251;454;12282;1787;438;3,33;48,93;45,77;0;New Zealand;Pacific Region;"Dove Medical Press Ltd";"2009-2026";"Applied Psychology (Q2); Behavioral Neuroscience (Q2)";"Neuroscience; Psychology"
315;14152;"Family Process";journal;"15455300, 00147370";"Wiley-Blackwell Publishing Ltd";No;No;1,024;Q1;104;160;356;9415;1168;345;2,79;58,84;61,55;1;United Kingdom;Western Europe;"Wiley-Blackwell Publishing Ltd";"1962-2026";"Clinical Psychology (Q1); Social Psychology (Q1); Social Sciences (miscellaneous) (Q1)";"Psychology; Social Sciences"
316;15390;"Journal of Applied Social Psychology";journal;"00219029, 15591816";"Wiley-Blackwell";No;No;1,023;Q1;146;67;217;5114;714;216;2,97;76,33;62,50;0;United States;Northern America;"Wiley-Blackwell";"1971-2026";"Social Psychology (Q1)";"Psychology"
317;17562;"Social Psychology Quarterly";journal;"01902725, 19398999";"SAGE Publications Inc.";No;No;1,020;Q1;112;26;77;1349;255;72;2,75;51,88;36,17;0;United States;Northern America;"SAGE Publications Inc.";"1979-1984, 1989, 1996-2026";"Social Psychology (Q1)";"Psychology"
318;16249;"Journal of Behavior Therapy and Experimental Psychiatry";journal;"18737943, 00057916";"Elsevier Ltd";No;No;1,018;Q1;99;47;199;2527;539;196;2,67;53,77;60,44;0;United Kingdom;Western Europe;"Elsevier Ltd";"1970-2026";"Arts and Humanities (miscellaneous) (Q1); Clinical Psychology (Q1); Experimental and Cognitive Psychology (Q1); Psychiatry and Mental Health (Q2)";"Arts and Humanities; Medicine; Psychology"
319;15472;"Journal of Experimental Child Psychology";journal;"00220965, 10960457";"Academic Press Inc.";No;No;1,017;Q1;146;175;538;10692;1414;537;2,40;61,10;66,14;1;United States;Northern America;"Academic Press Inc.";"1964-2026";"Developmental and Educational Psychology (Q1); Experimental and Cognitive Psychology (Q1)";"Psychology"
320;28652;"Clinical Gerontologist";journal;"15452301, 07317115";"Routledge";No;No;1,016;Q1;49;139;274;6914;866;250;2,78;49,74;65,16;3;United States;Northern America;"Routledge";"1982-2026";"Clinical Psychology (Q1); Gerontology (Q1); Health (social science) (Q1); Social Psychology (Q1); Geriatrics and Gerontology (Q2)";"Medicine; Nursing; Psychology; Social Sciences"
321;30064;"Journal of Psychology";journal;"19401019, 00223980";"Routledge";No;No;1,011;Q1;88;54;90;4173;382;88;2,84;77,28;45,25;0;United States;Northern America;"Routledge";"1936-2026";"Business, Management and Accounting (miscellaneous) (Q1); Education (Q1); Psychology (miscellaneous) (Q1)";"Business, Management and Accounting; Psychology; Social Sciences"
322;21101185419;"Technology, Mind, and Behavior";journal;"26890208";"American Psychological Association";Yes;No;1,011;Q1;22;8;74;385;309;74;4,21;48,13;60,00;0;United States;Northern America;"American Psychological Association";"2020-2025";"Communication (Q1); Experimental and Cognitive Psychology (Q1); Social Psychology (Q1); Human-Computer Interaction (Q2)";"Computer Science; Psychology; Social Sciences"
323;17545;"Law and Human Behavior";journal;"01477307, 1573661X";"Springer New York";No;No;1,010;Q1;120;40;119;2828;450;119;3,52;70,70;54,48;0;United States;Northern America;"Springer New York";"1977-2025";"Arts and Humanities (miscellaneous) (Q1); Law (Q1); Psychology (miscellaneous) (Q1); Psychiatry and Mental Health (Q2)";"Arts and Humanities; Medicine; Psychology; Social Sciences"
324;14818;"Small Group Research";journal;"15528278, 10464964";"SAGE Publications Inc.";No;No;1,010;Q1;93;42;81;3608;391;80;3,94;85,90;45,92;0;United States;Northern America;"SAGE Publications Inc.";"1970-2026";"Social Psychology (Q1); Applied Psychology (Q2)";"Psychology"
325;16817;"Journal of Psychosomatic Research";journal;"18791360, 00223999";"Elsevier Inc.";No;No;1,009;Q1;190;266;704;12378;2333;630;3,12;46,53;50,47;0;United States;Northern America;"Elsevier Inc.";"1956-2026";"Clinical Psychology (Q1); Psychiatry and Mental Health (Q2)";"Medicine; Psychology"
326;27562;"Archives of Sexual Behavior";journal;"15732800, 00040002";"Springer New York";No;No;1,006;Q1;148;312;855;19661;2865;733;2,68;63,02;59,52;2;United States;Northern America;"Springer New York";"1971-2026";"Arts and Humanities (miscellaneous) (Q1); Psychology (miscellaneous) (Q1)";"Arts and Humanities; Psychology"
327;12126;"Behaviour Change";journal;"20497768, 08134839";"Cambridge University Press";No;No;1,006;Q1;50;0;45;0;161;43;2,19;0,00;0,00;0;United Kingdom;Western Europe;"Cambridge University Press";"1984-2023";"Clinical Psychology (Q1); Experimental and Cognitive Psychology (Q1)";"Psychology"
328;19700167014;"Journal of Gay and Lesbian Mental Health";journal;"19359705, 19359713";"Routledge";No;No;1,005;Q1;47;36;93;2019;289;68;3,10;56,08;50,31;0;United States;Northern America;"Routledge";"2008-2025";"Clinical Psychology (Q1); Health (social science) (Q1); Psychiatry and Mental Health (Q2)";"Medicine; Psychology; Social Sciences"
329;28811;"Journal of Health Care Chaplaincy";journal;"15286916, 08854726";"Routledge";No;No;1,005;Q1;29;25;100;1045;300;99;2,86;41,80;65,91;0;United States;Northern America;"Routledge";"1987-1994, 1997-2002, 2004, 2008, 2010-2026";"Clinical Psychology (Q1); Health (social science) (Q1); Religious Studies (Q1)";"Arts and Humanities; Psychology; Social Sciences"
330;14012;"Psychology and Health";journal;"08870446, 14768321";"Routledge";No;No;1,005;Q2;117;194;282;12604;974;280;3,32;64,97;66,03;1;United Kingdom;Western Europe;"Routledge";"1987-2026";"Public Health, Environmental and Occupational Health (Q1); Applied Psychology (Q2)";"Medicine; Psychology"
331;28533;"American Journal of Alzheimer's Disease and other Dementias";journal;"15333175, 19382731";"SAGE Publications Inc.";Yes;No;1,002;Q1;79;22;94;939;379;94;3,56;42,68;51,33;0;United States;Northern America;"SAGE Publications Inc.";"1986-2026";"Clinical Psychology (Q1); Geriatrics and Gerontology (Q2); Neuroscience (miscellaneous) (Q2); Psychiatry and Mental Health (Q2)";"Medicine; Neuroscience; Psychology"
332;18746;"Psychopathology";journal;"02544962, 1423033X";"S. Karger AG";No;No;1,001;Q1;81;45;142;3022;424;137;3,18;67,16;44,55;1;Switzerland;Western Europe;"S. Karger AG";"1968-2026";"Clinical Psychology (Q1); Psychiatry and Mental Health (Q2)";"Medicine; Psychology"
333;15503;"Journal of Family Psychology";journal;"08933200, 19391293";"American Psychological Association";No;No;0,999;Q1;154;121;379;5057;1116;378;2,41;41,79;68,10;0;United States;Northern America;"American Psychological Association";"1990-2026";"Psychology (miscellaneous) (Q1)";"Psychology"
334;21101081717;"Methods in Psychology";journal;"25902601";"Elsevier B.V.";Yes;No;0,998;Q1;20;38;59;2119;252;57;4,17;55,76;72,41;0;Netherlands;Western Europe;"Elsevier B.V.";"2019-2026";"Psychology (miscellaneous) (Q1)";"Psychology"
335;14230;"Cultural Diversity and Ethnic Minority Psychology";journal;"10999809, 19390106";"American Psychological Association";No;No;0,997;Q1;113;49;223;3249;737;222;2,54;66,31;65,00;0;United States;Northern America;"American Psychological Association";"1999-2026";"Social Psychology (Q1); Sociology and Political Science (Q1)";"Psychology; Social Sciences"
336;29452;"Aggressive Behavior";journal;"10982337, 0096140X";"Wiley-Liss Inc.";No;No;0,996;Q1;121;37;179;2443;593;177;2,59;66,03;43,98;0;United States;Northern America;"Wiley-Liss Inc.";"1974-2026";"Arts and Humanities (miscellaneous) (Q1); Developmental and Educational Psychology (Q1); Psychology (miscellaneous) (Q1)";"Arts and Humanities; Psychology"
337;12739;"New Directions for Child and Adolescent Development";book series;"15348687, 15203247";"John Wiley and Sons Inc";No;No;0,995;Q1;78;18;36;1290;127;24;4,00;71,67;66,15;0;United States;Northern America;"John Wiley and Sons Inc";"1978-1996, 1998-2026";"Developmental and Educational Psychology (Q1); Medicine (miscellaneous) (Q1); Social Psychology (Q1)";"Medicine; Psychology"
338;21100872040;"Cognitive Behaviour Therapist";journal;"1754470X";"Cambridge University Press";No;No;0,994;Q1;29;60;138;3464;444;136;2,62;57,73;73,89;0;United Kingdom;Western Europe;"Cambridge University Press";"2008-2026";"Clinical Psychology (Q1); Experimental and Cognitive Psychology (Q2)";"Psychology"
339;21100854907;"Borderline Personality Disorder and Emotion Dysregulation";journal;"20516673";"BioMed Central Ltd";Yes;No;0,989;Q1;40;52;102;3417;386;100;2,95;65,71;52,65;0;United Kingdom;Western Europe;"BioMed Central Ltd";"2014-2026";"Clinical Psychology (Q1); Biological Psychiatry (Q2); Psychiatry and Mental Health (Q2)";"Medicine; Neuroscience; Psychology"
340;12768;"British Journal of Developmental Psychology";journal;"2044835X, 0261510X";"Wiley-Blackwell";No;No;0,987;Q1;99;79;101;4525;315;98;2,62;57,28;68,53;1;United States;Northern America;"Wiley-Blackwell";"1988, 1995-2026";"Developmental and Educational Psychology (Q1); Developmental Neuroscience (Q2)";"Neuroscience; Psychology"
341;14902;"International Journal of Psychophysiology";journal;"18727697, 01678760";"Elsevier B.V.";No;No;0,982;Q1;160;121;358;8914;1233;351;3,34;73,67;51,94;1;Netherlands;Western Europe;"Elsevier B.V.";"1983-2026";"Neuropsychology and Physiological Psychology (Q1); Neuroscience (miscellaneous) (Q2); Physiology (medical) (Q2)";"Medicine; Neuroscience; Psychology"
342;12874;"Cognitive Science";journal;"03640213, 15516709";"Wiley-Blackwell";No;No;0,978;Q2;146;126;415;9194;1089;369;2,52;72,97;48,10;0;United States;Northern America;"Wiley-Blackwell";"1977-2026";"Artificial Intelligence (Q1); Cognitive Neuroscience (Q2); Experimental and Cognitive Psychology (Q2)";"Computer Science; Neuroscience; Psychology"
343;15536;"Journal of Health Psychology";journal;"14617277, 13591053";"SAGE Publications Ltd";No;No;0,978;Q2;118;414;460;21393;1632;455;2,85;51,67;63,47;5;United Kingdom;Western Europe;"SAGE Publications Ltd";"1996-2026";"Applied Psychology (Q2)";"Psychology"
344;25229;"American Journal of Drug and Alcohol Abuse";journal;"10979891, 00952990";"Taylor &amp; Francis Group LLC Philadelphia";No;No;0,970;Q1;88;85;237;4255;671;222;2,75;50,06;55,42;1;United States;Northern America;"Taylor &amp; Francis Group LLC Philadelphia";"1974-1982, 1984-2026";"Clinical Psychology (Q1); Medicine (miscellaneous) (Q1); Psychiatry and Mental Health (Q2)";"Medicine; Psychology"
345;21101055720;"International Journal of Bullying Prevention";journal;"25233653, 25233661";"Springer International Publishing";No;No;0,966;Q1;24;109;110;7713;459;109;3,53;70,76;69,12;6;Switzerland;Western Europe;"Springer International Publishing";"2019-2026";"Social Psychology (Q1); Social Sciences (miscellaneous) (Q1); Developmental and Educational Psychology (Q2)";"Psychology; Social Sciences"
346;14031;"Psychology of Men and Masculinity";journal;"1939151X, 15249220";"American Psychological Association";No;No;0,961;Q1;86;24;139;1636;420;138;2,01;68,17;57,50;0;United States;Northern America;"American Psychological Association";"2000-2025";"Gender Studies (Q1); Social Psychology (Q1); Applied Psychology (Q2); Life-span and Life-course Studies (Q2)";"Psychology; Social Sciences"
347;144967;"Early Childhood Education Journal";journal;"15731707, 10823301";"Springer Netherlands";No;No;0,961;Q2;67;424;407;23623;1658;407;3,69;55,71;76,04;11;Netherlands;Western Europe;"Springer Netherlands";"1995-2002, 2005-2026";"Education (Q1); Developmental and Educational Psychology (Q2)";"Psychology; Social Sciences"
348;21100244224;"Religion, Brain and Behavior";journal;"2153599X, 21535981";"Taylor and Francis Ltd.";No;No;0,961;Q2;37;81;176;3999;262;57;1,56;49,37;34,38;0;United Kingdom;Western Europe;"Taylor and Francis Ltd.";"2011-2025";"Religious Studies (Q1); Experimental and Cognitive Psychology (Q2)";"Arts and Humanities; Psychology"
